,id,text,sentiment
16707,8234,"@re_ibrah ta feio ainda, não tem nenhum bom :(",0.0
5734,5733,"@lacunas vc vai ver q depois vc nao vai precisar de cnpj alheio, vai poder abrir sua propria empresa e fazer festivais e mostras bacanas. :)",1.0
6799,6798,"Bem-vindos, @Joao_gdz11, @c0rtePentest, @Patrici22494133 e @TrucosOffice :) Boa semana!",1.0
20318,11848,queria ver o cerny no time principal :( faz tempo q n assisto ele jogar,0.0
15988,7515,@mcbrayanofc Não podia né? Desculpa poxa :(,0.0
24847,16380,@flid_ae tetesto paçoca :( amo canjica &gt;:,0.0
11861,3388,@ceissahmaria @Dimaraoliveira Eu tbm sinto muita falta :(,0.0
10978,2505,vai ser tão legal lá :( por causa de frescura daqueles que dizem ser meus pais eu nn vou,0.0
6894,6893,E a mulherzinha cortou-me a passar a gilete no braço :),1.0
16372,7899,@FredPenna @folha @MichelTemer @ValdoCruz @GloboNews a globo também deve mais ou menos isso em impostos... não vai fazer nada a respeito :(,0.0
338,339,Mas pronto n seria uma coisa feita por mim se eu n fizesse mrd :),1.0
4451,4450,"@Herinally Olá, Alice! Já está tudo ok por aí? :)
#gHelp",1.0
9433,960,E mamãe anda passando muito mal :(,0.0
25587,17120,a revival tour tinha tudo pra ser A turne :(,0.0
9491,1018,@pirocadovitti Eu pensei que era isso mas tirei a bateria e tava normal :(,0.0
20709,12240,não fomos ao cinema :( a mnh mãe tava cansadinha,0.0
25772,17305,@craccwla e nem chegou a fazer 1 ano de casados :( sad msm,0.0
2325,2324,Esta superficie hermoso ! 1000000 :) ASDASDASD https://t.co/6abABqI7B1,1.0
25890,17423,@espinosagozado Amor para de ser bravo :(,0.0
9547,1074,"JM és a minha conselheira em relação a tudo (tudo mm!!), odeio ver-te em baixo pq mereces tudo de bom :( obg por me aturares,te QUIERO MUCHO",0.0
21333,12864,"@OctopusTrash Mas faz tudo sentido ne?
:(",0.0
10348,1875,"tô triste pelo que aconteceu com a jade, a thay tá tão tristinha. me corta o coração ver ela assim :(",0.0
20802,12333,@sarahbazilio Traz pra mim :( aqui tá só chuva!!,0.0
17663,9190,@_thiagoCRF To em são Paulo mano :(,0.0
22513,14045,bom dia pra qm ta com sdds de monsta x :(,0.0
9749,1276,Perder meu sapo de pelúcia :( https://t.co/wmcMNQlOmp,0.0
10329,1856,@rayaneezz Eu também. :(,0.0
14218,5745,meu deus ela não tá bem mesmo :(,0.0
3916,3915,"Cinquenta
. I vote for @BTS_twt for the #BTSBBMAs Top Social Artist Award 
já foi metade :)
#BBMAs",1.0
8538,8536,"Suco de melancia é vida!
:) — se sentindo encantada",1.0
25883,17416,"deve tá tatuado no meu interior ""trouxa"" :(",0.0
16968,8495,só queria o follow do Rudy :(,0.0
12794,4321,@niallghost Verdade :(,0.0
16963,8490,"o perfume do abihud ficou todo em mim 
:(",0.0
806,807,Comecem a juntar os trocos para me darem umas prendinhas no dia 14 :) https://t.co/AmorJRHI0r,1.0
3462,3461,"Acho que sou o único que não entende nada sobre signos.
Foda-se não acredito mesmo :)",1.0
8047,8045,"Mais uma... :)

#DafBama2017_BTS",1.0
12641,4168,sonhei q meu cel tava funcionando :(,0.0
7618,7617,"Vamos trabalhar né , melhor que tá tendo :) 
#TerçaDetremuraSDV",1.0
23030,14562,@LucasBoani por besteira né :(,0.0
2692,2691,"@EricPrince007 @prata_jose @CiCuTa__ Eles chamam-no por necessidade :),se pudessem mantinha-no bem lomge",1.0
18014,9541,@iam_kunalsharma @PrisonBreak @FOXTV vou sentir saudades poxa :( #prisonbreak,0.0
17933,9460,ai mano :( https://t.co/lyCHd5D22R,0.0
13415,4942,"@nturgurl @_imsavagebby_ nem eu, :(",0.0
10126,1653,@lwtnclassic @ifharrycouldfly não gente eu amo vcs voltem aqui :(,0.0
2240,2239,"Vem a mim o Sol, #Girassol :-) https://t.co/oBS31Y5FTZ #IsaSilva #Toranja #tshirt https://t.co/DQSbVKioPd",1.0
22520,14052,"@297JK Saber que você está bem é o que importa, não é? /beija o rostinho vermelhinho da gripe, apertando o corpo possessivamente :(",0.0
6064,6063,@Los3TTFansMx Que linda! :),1.0
15303,6830,"Dei um abraço bom na minha mãe, já tô morrendo de saudades :(",0.0
17094,8621,@isarottoli_ Não sei também. Acho que foi pelos motivos que eu te disse hoje :(,0.0
4437,4436,"""Nossa vc é chata""
Antigamente; é vc seu cuzão,vsf,sai da minha frente trouxa
Hj; ATA :)",1.0
10970,2497,@thronesg que foi? :(,0.0
225,226,@Lucicopata Tranquilo.. Pelo menos você vai conseguir postar :),1.0
23183,14715,"@Vanny_Lej ô Vaaaannnnn, fica assim não :(",0.0
24985,16518,"Pus um spoiler no instastories mas esqueci-me de tirar o som, agora ficou o rádio por trás a dar uma música dos dama ou o caraças ahahah :(",0.0
19294,10822,aaaa meu amorzinho tao angelical :( https://t.co/xFCkxezj1B,0.0
24815,16348,"EU QUERIA TANTO TER IDO NO SHOW DOS MENINOS :( 
I vote for @BTS_twt for the #BBMAs for top social artist #BTSBBMAs",0.0
7736,7735,⠀⠀⠀{♡} Quem divulgar o meu jogo: https://t.co/m6FKyIg6oB E me avisa… — Divulguei :) https://t.co/xFwn2zEx6b,1.0
5981,5980,@LauraG_____ o_o are you sure Ñanguis? :),1.0
13646,5173,Sdd do meu outro boné :(,0.0
11710,3237,@JuCXavier Vc n me da atenção :(,0.0
10065,1592,VOCES QUE FICAM DANDO RT EM FOTO DE CASAL NA MINHA TL PARA PFVR EU FICO TRISTE :(,0.0
23854,15386,Paul e Candice estão no brasil e eu tô louca pq eu n posso ir ver eles :(,0.0
3022,3021,Hoje só é feriado para se lembrarem que eu faço anos daqui a 1 mês :),1.0
10887,2414,@PILLOWHAM no caso você né? :(,0.0
22011,13542,"lindinho esse vídeo das meninas cantando mmo na praia, a camila com o lacinho no cabelo :(",0.0
5294,5293,@matatias Obrigado! :),1.0
1638,1639,Eu vou dormir pra carregar a bateria 100% do corpo e do celular pras 13h tá tudo ok :),
13986,5513,@Marcelo55530737 melhor assim pra vc :(,0.0
3286,3285,n estou cantando vitória antes da hora n mozinho :) https://t.co/wzFVFwJPmL,1.0
7892,7891,@vainqueursud @RemiYang Presque :),1.0
22030,13561,Pobrecito Caio :( !,0.0
20823,12354,"@TheBochy Nem eu tô dormindo, tô garrada nos trabalhos :(",0.0
19899,11428,@larryrritada só fui sincera amor :(,0.0
7072,7071,foo :-) : 798bbf02-0cc8-4cf6-9af1-7de9a7923ff7,1.0
12597,4124,Que la ergs nunca gano nada :( https://t.co/E1WoKDH2HI,0.0
9889,1416,Os 3 filhotinhos da rihana sumiram :(,0.0
4730,4729,falta 5 meses pra BGS :),1.0
24185,15717,"@canbedangerous ai que saudade de tatuar :( minha última também foi com o @dontcallmeglen, aliás tô precisando marcar o desenho que pedi kkk",0.0
18969,10497,@cherrylicked aaaaaaa linda :(,0.0
12585,4112,manda de novo a piada — agora n tem mais graça &gt;:( https://t.co/HaA9JRPKWW,0.0
24267,15799,@onlylouisangel @idolshelpff Eu quero :(,0.0
4249,4248,"@samila_williany cara, n precisa ficar hateando, sério, só usa toda esse energia pra votar no teu fav, vai ter mais resultado :)

#BTSBBMAs",1.0
7155,7154,@danieltuita Thanks! Seguirei e ouvirei! :),1.0
7524,7523,@_nataliFr_ @programagw o período de envio de emails já terminou. o vencedor será anunciado no próximo programa :-),1.0
598,599,"@DecaRGarcia @luizcunhao @g1 Se não aguenta quando te respondem aqui, cala a boquinha e não posta nada porque ninguém te perguntou também :)",1.0
21549,13080,@cachindiezinha pq eu terminei esse final de semana e aaaaaaaaa to com sdds nao creio que nao vou mais ver semanalmente esses lindos :(,0.0
4975,4974,"@OranjeBrasil Olhem amigos ! :)
https://t.co/o6XwAXbmJI",1.0
14213,5740,outra que eu amo amo amo essa música é boa demais me deixa feliz ouvir ela :-( https://t.co/Mi47030ggs,0.0
16019,7546,Aiin sério? :( https://t.co/OVzVgpt9z6,0.0
7118,7117,@honestovictor Chegaremos :),1.0
5331,5330,#BTSBBMAs Se bts ganhar eu grito FIRE no meio da rua :) RT se vc tbm,1.0
18103,9630,@higuusto aaaaaaa só hj já passei por isso mais de cinco vezes e nada da resposta q eu quero :(,0.0
3570,3569,@eternal4m @BTS_twt Use apenas uma tag!! De nada. :),1.0
5051,5050,Pra quem n entendeu só abrir a imagem :) https://t.co/WZipEt45fE,1.0
3810,3809,olá amigos :-) https://t.co/AwlmbPpNDK,1.0
22315,13846,@slicesofcake Sempre assim :(,0.0
8604,8602,"dei um bufete na parede que um livro caiu na minha cabeça, fico me perguntando o que falta acontecer hoje :)",1.0
12977,4504,Quando você acha que tudo está indo bem a vida te dá um soco :(,0.0
7041,7040,"Boa semana :)
Visite uma das nossas lojas.
#interdesign #madewithlove #myhomemylife #apaixonesepelasuacasa... https://t.co/ObjcA6kMO9",1.0
10158,1685,@taeyongsad vc eh linda :(,0.0
18462,9990,@camsssf @natalieesoares sim mano :(,0.0
23459,14991,inveja :( https://t.co/lL6tGUYzVa,0.0
6972,6971,Linda — Obg :) https://t.co/l0rtb22B4P,1.0
3366,3365,"oi, galera 
vamos botar pra funcionar isso aqui?
segue ai :)
 #FeriadoDetremuraSDV",1.0
17225,8752,to no mesmo dilema do ultimo anonimo :( — nao entendi  https://t.co/yIY5TJhCZs,0.0
4410,4409,"@MoonKase 
#LiveDaMoon Acordei agora :)",1.0
10323,1850,"vou esperar liberarem tdos os eps dessa temporada de skam,para assistir bem devagar e o sofrimento ser menor aaaaa :(",0.0
17343,8870,@IncerpiMarianna mais nao responde minhas mgs e ta brava cmg por nada :(,0.0
25279,16812,perdão eu esqueci de usar a tag :( #btsbbmas,0.0
24836,16369,queria​ comer um chocolatizinho  viu  :(,0.0
14720,6247,@GloriaTrevi me ama um pouquinho xfiss :(,0.0
15320,6847,@xhufflepuff *te passando todo o amor do mundo via online* bo dia com mts soninhos nessinya :( ♡,0.0
13472,4999,Estas triste ? — Estou :( https://t.co/1vLdjNEAUE,0.0
11365,2892,eu te amo tanto :( https://t.co/eyQPIT7VLa,0.0
16417,7944,@zmjstorm Saudade de você também amor :(,0.0
11879,3406,"gente do céu como tá difícil pra eu acordar esses dias pqp. 
eu q odeio acordar tarde não tô conseguindo levantar da cama cedo :(",0.0
860,861,Quero ver o último titã logo :),1.0
13381,4908,"@sugamesuga quando eu troquei de minhyuz pra stucktuan eu pensei a msm coisakjjj mas nao da, eu amo minhyuz demais :(",0.0
18693,10221,@FakerMouse sdds ratoooo :(,0.0
8638,8636,Simples assim... deseje o bem e o bem te desejará também.... :) https://t.co/u3KsGBF7SD,1.0
25193,16726,"TALVEZ, dê pra repostar o vídeo hoje!
Só to com medo de estar tarde e pouca gente ver :(",0.0
7783,7782,@Oniphodente Vc quem está dizendo. Felizmente eu sei a diferença e em nenhum momento fiz essa confusão que está dizendo. :),1.0
3606,3605,@Falcaoruan_r10 Uma só pq eu sou uma mocinha :),1.0
14167,5694,@caio_fontt ai Caio nem falaaaaa :(,0.0
12539,4066,aaa eu to muito cansada dessa energia :-(,0.0
25874,17407,Tô ficando cada vez mais triste com a insegurança de Belém :(,0.0
21985,13516,@90PJN Eu quero muito pintar a unha mas num tenho tempo nem pra isso :(,0.0
21991,13522,@91LHJ obrigado :( ♡,0.0
11108,2635,"Cuida nois ai de cima pq aqui debaixo senhor  faz falta   , bom dia :(",0.0
18156,9683,@NandsM caracaaaa... descreveu a parada toda lá :( até eu já passei por isso :(,0.0
3371,3370,"Finalmente um dia de sol... E o gringo na sombra, claro!! :) https://t.co/6FLM86AsPe",1.0
8033,8031,go Banjot :) https://t.co/vXDFgQdMK2,1.0
6297,6296,@moonintears Duvidas estamos a disposição. :),1.0
23561,15093,"@HelpOnSocial Mas, não consigo :(",0.0
12052,3579,A gente ri pra não chorar. Que tristeza aaaaa :-(,0.0
11655,3182,@Pedrollando não fui :( pq?,0.0
10021,1548,"@_laryssanevess Ooooo pior que não foi, queria muito, mas dessa vez não :(",0.0
13318,4845,"@LiaTrevisani N tem como amg 
:(",0.0
19655,11183,@xMasui Eu tambémmmmmm :(,0.0
13325,4852,@rodsgo desconfio que eu tb :(,0.0
20606,12137,@felipe_baumel Só precisava ser rápido... e eu trago más notícias pra você... :(,0.0
19280,10808,"o sorrisinho gente, o sorrisinho :(",0.0
348,349,"@Rayraburra encontrou outra bf né, fico feliz por você :)",1.0
5801,5800,@isa_lovape to observando isso :),1.0
12656,4183,"@eurritz sim :( e eu até fui, mas resolvi bem de última hora",0.0
19731,11260,Vontade de comer um hamburguer artesanal :(,0.0
16627,8154,eu esqueci o army selca day de ontem :(,0.0
5106,5105,"Se minha crush curtir essa publicação , eu menciono :)",1.0
1838,1838,"Lista de filmes do fds
Lohgan: durmi
Moana: legal :)
Jogos Vorazes 3: chato

Qual vai ser o de amanhã? XD",1.0
20788,12319,"@mareperazzo desculpe, tava triste com a minha reprovação na prova :(",0.0
5204,5203,"@metropolispace Pois não, jardim :)",1.0
6081,6080,O amor existe. :),1.0
22541,14073,"Olhem, não dá para ameaçar o Dominic porque ele vira o jogo e fode-me :(",0.0
6018,6017,Fav e indirecta :),1.0
4773,4772,@daviid019 muito obrigada :),1.0
23573,15105,"@cursedmouth isso sim, e até comprava, mas já levei esse conjunto, comprei mais 1 bikini e 2 fatos de banho. Não posso exagerar :(",0.0
15701,7228,Bom dia pra Você que ficou mal-acostumado com tantos feriados :(  #TerçaDetremuraSDV #TerçaComTsunamiSdv,0.0
16591,8118,".@BTS_twt não acredito que não vai ter segunda temporada :(
GO ARMYS
I vote for @BTS_twt for the #BBMAs Top Social Artist! #BTSBBMAs",0.0
20897,12428,Lembrei que nao tenho amigos no Twitter :(,0.0
5048,5047,"@hallsdecaio Cara, não desiste não, uma.hora tudo melhora e faz seu esforço valer a pena! :) se precisar de alguém pra conversar, to aqui",1.0
10327,1854,@aagathacr é triste :(,0.0
17796,9323,não sei quem é :(,0.0
20668,12199,minha boca está MUITO SECA e toda descascada :(,0.0
4089,4088,Solteiro e bom rapaz :),1.0
15078,6605,pq eu sabia pq queria era passar todos os dias da minha vida na companhia de quem sabia todos os planos q eu tinhaaaa :(,0.0
24513,16046,já perdi as contas de quantas vezes eu chorei vendo esse filme que tá passando na sessão da tarde :(,0.0
9327,854,queria tanto pintar minha parede de verde água :(,0.0
648,649,Aí você ja ta com raiva e ainda machuco minha mão :),1.0
24673,16206,sou apaixonada por josh :( https://t.co/lI96w9M9UK,0.0
6699,6698,Sobraaaa :) https://t.co/kk9GpN1Smr,1.0
16403,7930,"@ZNC_Oficial Desisto de pedir show aqui, af :(",0.0
14607,6134,nao acredito que agora sou maior de idade :(,0.0
1932,1931,A eu sou um anjo :),1.0
4115,4114,"Eu tinha que estar lendo um livro pra escola :)
I am voting for @BTS_twt for TOP SOCIAL ARTIST at the #BBMAs. RT to vote! #BTSBBMAs",1.0
5966,5965,@louisspank nao sai só vai ficar sem me ver :),1.0
2714,2713,"Bom dia. Parabéns à todos os trabalhadores :)

Temperatura neste momento (9h22) em Blumenau: 17,6°C
Umidade... https://t.co/j4dFza2fqL",1.0
5812,5811,"pra você que demora um caralho pra responder, meus sinceros VAI TOMA NO CU 
:)",1.0
15875,7402,@JrSccp_ tô sem meu celular :(,0.0
20296,11826,tava falando as minhas crianças agr pouco e bateu a maior saudade :(,0.0
14190,5717,"Não quero mais Silvico :( 
#AForçaDoQuerer",0.0
6020,6019,como deve ser a vida de vocês sem uma mylena nela :) https://t.co/7kgFwOB72x,1.0
2108,2107,Atrévete a crear! :) https://t.co/2O5iFwUII0,1.0
5459,5458,"Opa, acho que enquanto a votação durar, vão ser dias cansativos pras haters :) (MUAHAUAHAUAHAUAH) #BTSBBMAs",1.0
23787,15319,@Brunowk1ng Mas eu sou mo gente boa :( hahahahah,0.0
2027,2026,"@sougajobaza com sorte, também resolve tudo a putas, porque elas vão precisar p amanhã :)",1.0
2396,2395,@iLadosAnjos https://t.co/zYhfWG0G9B :) esse texto !,1.0
13226,4753,@buckyburners eu tô muito triste :(,0.0
3744,3743,@carolsconfident Diga adeus as normas de formatação! Faça seu TCC no #FastFormat :),1.0
12011,3538,"Oi @SpotifyAjuda bom dia! Toda a vez que vou compartilhar uma música, a mesma para e tenho de iniciá-la de novo do zero :(",0.0
2924,2923,"Ferramentas do meu ofício :)

#1demaio #diadotrabalho #artesã #amooquefaço #deusobrigada… https://t.co/yx1KDTBzPv",1.0
14725,6252,@DamascenoRuth :( n desapego nunca,0.0
14797,6324,vontade de chorar :(,0.0
19626,11154,ainda tenho prova mais tarde meu deus do céu :(,0.0
10712,2239,minha namorada n aparece vou dormir :(,0.0
13992,5519,@arigameplays Revisa dm bebe :(,0.0
5480,5479,volto de madrugada pra pertuba mais :) /helena,1.0
11526,3053,Nos vamos a Fantasilandia \o/ #LoSiento #TeníaQueTuitearlo #SeVienenLosUF :( https://t.co/cEitqMrUvS,0.0
22706,14238,@flaviarafaelaa ai flafla não vejo várias que gostaria :( não dá tempo aaaaaa,0.0
4082,4081,"@monnacordeiro Meu irmão foi fazer isso uma vez, o ovo estourou e foi no olho dele. Boa sorte :)",1.0
7256,7255,Hugo Silva um inovador :) https://t.co/H0lwBPHBDS,1.0
16506,8033,@mapachinenojado Ídem por acá :(,0.0
7226,7225,O que temos pra hoje é chuva. :)  #Costadodescobrimento #Bomdia #Viajantes #PortoSeguro #Bahia https://t.co/fxS7yufqgk,1.0
7668,7667,Vejam ai @GVertamatti e @setsunaryu. :) https://t.co/RtuV3ZIAoA,1.0
12071,3598,@eternou Eu sempre passo por isso :(,0.0
17501,9028,@jugregs @caaa_telles $2 só não posso sair de casa :(,0.0
9091,618,Queria katarina :( #MSI2017,0.0
8087,8085,Incrível q o bus só se atrasa quando eu chego cedo :),1.0
25116,16649,Eu acho que estou com cólica e já sei q vou estar morrendo :(,0.0
25823,17356,Não posso me atrasar amanhã :(,0.0
21426,12957,@2anami ah miga umas coisinhas chata :(,0.0
25547,17080,mamãe tá escondendo chocolate de mim desde a páscoa. não acredito nisso :(,0.0
7277,7276,@GuiUnderYou Por nada. Abraços! :),1.0
19697,11226,"Tô gripada e dolorida e passando mal, só queria uns carinho :(",0.0
208,209,"@lmjpuss MUITA BÊNÇÃO, MUITOS SEGUIDORES E MUITO AMOR :)",1.0
20819,12350,Que corpão da porra :(,0.0
14444,5971,@oxwlu se você matá-lo eu fico sem :(,0.0
9314,841,N consigo ouvir rap e n lembrar do @ :(,0.0
16736,8263,preciso do João :(,0.0
14041,5568,Nossa :( elas nem deveriam estar colocando suas vidas em risco por votação https://t.co/Siz5hOb09t,0.0
7784,7783,"Oi, você que segue e depois de dois dias da UNF, faz um favor pra mim? Se fode! :) #TerçaDetremuraSDV",1.0
11255,2782,Acordei menos disposta do que o planejado :(,0.0
9148,675,Esqueci-me da minha garrafa na cozinha e estou com preguiça de ir lá buscar :(,0.0
20465,11996,aff eu queria ir pro banco mas essa porra fecha as 16h &gt;:-(,0.0
22655,14187,A fatura fechou! (: :(,0.0
19200,10728,"Daqui a pouco eu tenho que me arrumar pra escola :-( 

I vote for @BTS_twt for the #BBMAs Top Social Artist #BTSBBMAs",0.0
4232,4231,@LadyEnderMK Vem DM :),1.0
24548,16081,aaaaa quero outro hamster :( https://t.co/i5wACag16S,0.0
18198,9725,"@M_Almeida96 Eita, e eu ainda não consegui ir dormir. Vish, melhoras mata :(",0.0
13515,5042,Quem tá no poder só se preocupa com números imediatos :(,0.0
17531,9058,@leschmidx Aí amiga :( por causa do seu job?,0.0
2109,2108,.@HEYZSS Photo © marco aquino :),1.0
16514,8041,"@dudastg mt saudades de você, te amo mt :(",0.0
16334,7861,eu tenho vontade de chorar qdo vejo essas coisas de cachorro pq eu tenho tanta saudade do meu bb :(,0.0
19870,11399,"Muita gente especial fazendo aniversário esse mês, queria poder presentear todos massss :(",0.0
5455,5454,"@souainesads ir p ecrã principal e ver a foto de fundo, até durmo melhor :)",1.0
13857,5384,@juju_milhomem @laissleiman Não sei :(,0.0
6140,6139,@lionelferro nada :),1.0
1095,1096,"@_maaavii @SaraaGomes18 tá, tb divido mas só um pouco tá :)",1.0
18551,10079,Meu nene tá mal :(,0.0
17888,9415,"Minha cabeça vai explodir, socorro :(",0.0
979,980,@jessicapilro Também eu !! Eu acredito que vai :),1.0
17803,9330,@katypearI TE AMO FEIA tô com tanta saudade :(,0.0
24393,15925,@94DISAPPEAR Eu sou :(,0.0
18464,9992,eu te amo muito não cabe em mim o quanto eu te amo meu deus é tanto eu te amo com tudo que eu tenho :( https://t.co/mgghwAWqPX,0.0
1449,1450,minhas peitcholas estão crescendo! :),1.0
11914,3441,"acordei e nada da miley
:(",0.0
25348,16881,"Eu só queria ter visto ele hj, a sdd tá forte :(",0.0
9366,893,@brttOficial meu coração n aguenta  :( mas RED e principalmente vc teta mostrou que nada e impossível  &lt;3 foco no 2 split e mundial  ;),0.0
2958,2957,@AscensoSimoes quem é que lhes paga? o PNR? :),1.0
22641,14173,preciso me atualizar em aos :(,0.0
1162,1163,@Junior52486537 @octaviobuzz @qepcsgo @cseclipsego @Immortals obrigado :),1.0
12568,4095,@bastixlle eu também :(,0.0
15226,6753,"Comer ou beber alguma coisa na sala é um perigo, td a gente pede :(",0.0
7291,7290,@marleenediogo se quiseres/precisares de falar podes sempre mandar DM :),1.0
6367,6366,"fico mec, mh mãe n me ama :) https://t.co/UZetgmWUhp",1.0
24102,15634,"@llarov_ eu to muito atentada pra trocar, sério :(",0.0
2023,2022,"No ar, Bailão da Mais, com Ivo Biase. :) https://t.co/itw5ntXcmI",1.0
6093,6092,parabéns p mim :),1.0
24661,16194,Que sdds do retiro :(,0.0
7624,7623,:-) #QueroNoTVZ O Bom é que Passa - Sophia Abrahão,1.0
2130,2129,"A melhor relação é aquela em que o amor entre os dois é maior do que a necessidade de um pelo outro!...    

BOM DIA :)",1.0
13303,4830,"-Vontade de sentar no colo de Deus e dizer :  deixa eu aqui com vc Pai, lá na terra tá doendo muito!  :(",0.0
13901,5428,Ja vou dormir triste :(,0.0
20262,11792,Problemas :( e BEACON! | Mundo Pistomático 4 | 15: https://t.co/Z6Rw8vKhzk via @YouTube,0.0
25655,17188,@pamelapfvr @romuloro04 só podemos pedir desculpas :(,0.0
18097,9624,@quixoticel1xer minha placa de video morreu :( rip,0.0
21762,13293,vou mudar de gv amanha :(,0.0
8685,8683,Estas cenas incomodam me pq não acordam para a vida e fazem figuras tristes. Opah façam nas mas longe de mim :),1.0
16605,8132,manu deu me um sermão :(,0.0
23510,15042,eu amo tanto essa foto :( #starwarsday https://t.co/OnN9qwkNwK,0.0
20316,11846,@heenaOnly Acha :(,0.0
2475,2474,#DiaDoTrabalhoEeu nunca vou ter um trabalho com essa reforma agora eu me pergunto como vou sobreviver :) https://t.co/cqCoGxau9D,1.0
23201,14733,"@mediarequentada Amiga, eu já fui, na terça, é só uma gripe. Chato ficar faltando trabalho por isso :(",0.0
7537,7536,"Corre lá e dá LAIQUE! Convidada mais que especial! 
:) https://t.co/hLz1Z24Xar",1.0
130,131,"@God_is_a_she @behin_d_curtain Era. A belga não me dava dois metros de soltura, parecia a minha sombra. :)",1.0
13076,4603,@ProjetoooHelp @justinbieber Eu n fui mas ta né :( #JustinBBMAs,0.0
9092,619,"@_titool Nossa, pq vc eh grosso cmg :(",0.0
7756,7755,em letras grandes!!! Agora pensem :) https://t.co/17AMO79q8R,1.0
21757,13288,"LB, vc é um mulherão da porra e eu tenho mta sdd de vc :( sempre torço por vc mesmo de ""longe"", espero q vc seja sempre extremamente feliz",0.0
24207,15739,"queria aprender a ser falsa, só pra me vingar dos falsos, pena q sou tão sincera :(",0.0
22544,14076,fiquei triste :( https://t.co/1r2sWYX63c,0.0
22708,14240,@EvyThinks Ele é diabético e ta com um problema no pé :(,0.0
2257,2256,Na reci :) https://t.co/LXIF5ixue8,1.0
5192,5191,"Dia de hoje foi tão legal, brinquei mais que criança :)",1.0
16650,8177,Gostei de um vídeo @YouTube https://t.co/KAPm56lEYR! :(,0.0
21221,12752,@unicorniiasz tô com saudade amor :(,0.0
18375,9903,Não quero ir pra escola :(,0.0
559,560,Preciso de comprar uma mala :),1.0
16535,8062,Só quero te dizer que um show durante semana e em outra cidade NÃO VAI ROLAR e tb não tenho dinheiro :( https://t.co/EVGR7neEPU,0.0
9009,536,"@nbadasmeninas Bah, é tão triste ver ele não dar certo com o Clippers :(",0.0
25522,17055,"tô vendo muita gente votando errado no twitter :(

I vote for @BTS_twt for #BBMAs Top Social Artist #BTSBBMAs",0.0
4872,4871,@BRDGAMER_ Salve :) bora um comp dps??,1.0
13153,4680,@san_ryanaugusto Vdd mas só tem ignorante lá :(,0.0
1071,1072,@cataataauu Amanhã! :) AvaiFC https://t.co/Bk3SoTROgp,1.0
18517,10045,Ele era muito bolinho kkkk aquele cabelo *---* fico triste só de lembrar que eu nunca vou conhecer ele :( https://t.co/XgUyLHa1DY,0.0
7131,7130,Eu não Sei aonde parei o carro :),1.0
20753,12284,Que saudade das pessoas de foz :(,0.0
24002,15534,@britishyoutubah queria estar como :(,0.0
19088,10616,@InesBrasilTV Dei RT pra ajudar a salvar o auau :(,0.0
19055,10583,"#CrimesQueJáCometi qdo eu era pequena, uns amigos meus distraíram o velhinho da esquina eqto eu pegava as bolinhas de gude da banca dele :(",0.0
9979,1506,As pessoas que eu mais amo são as que mais podem me deixar mal :(,0.0
4024,4023,@prioritydakota segues de volta? :),1.0
7250,7249,"Pegos no ato Baianos (Odebrecht) começam logo  a""cantar"":)Já mineiros paulistas e gaúchos (Gerdau) resolvem nos bastidores..:)",1.0
18945,10473,Meu Deus que dor de garganta :(,0.0
16525,8052,@leighsx sim!!! sinto exatamente isso :(,0.0
2398,2397,"@QGdaAnitta Um dos melhores, amei a surpresa :)",1.0
20189,11718,Estava enamorado pela menina da fila hj nunca mais vou ver ela :(,0.0
3433,3432,Eu desafiei ㅠㅠ e venci :) Vamos jogar! #BrainWars https://t.co/noFwzhxKbF https://t.co/vlLYVrgQPB,1.0
5733,5732,"@Daltonikroos obrigada, boa sorte pra vcs tbm quarta :)",1.0
20096,11625,@millenaomc @kassiabuenoss Eu falhei :(,0.0
4729,4728,Eu gostava tanto de ter uma net rápida :),1.0
467,468,@beeta_18 Diga adeus as normas da ABNT definitivamente fazendo seu TCC no #FastFormat :),1.0
9990,1517,sem sono :(,0.0
416,417,"@capopafollowt Amiguinhos ne chamem, eu ñ sei puxar assunto :)",1.0
3374,3373,@LuuisComenta quando você entra aqui fico tão feliz :),1.0
22294,13825,Irina roubou meus 10min de sono .. Arruinou meu dia :(,0.0
22180,13711,Vou dormir ouvindo Mallu que é pra ver se esse coração esquenta um pouquinho :(,0.0
10918,2445,"to mal, n aguento fica assim n :(",0.0
6533,6532,"@hopebrilhou mas antes, vamos ser amiguinhas ? :)",1.0
13876,5403,Depois de uns dias usando aqueles pijama mais velhos e mais confortáveis q são o dobro do tamanho e amanhã tem que pôr roupa de gente :(,0.0
9349,876,n acredito que o james foi embora :(,0.0
20332,11862,Sdds :( (o harry dá uma palpada no louis ) kdkkd https://t.co/lOmmv97mlo,0.0
22285,13816,"@starswithnames @stellarcats ja aconteceu cmg, ate ja comeram 2 gatos q eu tinha, odeio eternamente essas pessoas :(",0.0
13776,5303,Cheguei no limite de votos no site :( #JustinBBMAs,0.0
18694,10222,sdds dinheiro pra pagar thumbmaker :(,0.0
11856,3383,"Eu não consigo dormir até tarde :(
Fico arrasada com isso",0.0
25470,17003,Tô dando tt atoa pq já passei de cem :(,0.0
4770,4769,@Catarina_s12 obrigada :),1.0
20357,11888,"O video que postei de highlights nao pode ser exibido pelo celular por causa dos direitos autorais da musica.
Então só dá pra ver pelo pc :(",0.0
21267,12798,o troye eh a pessoa mais linda q eu ja vi :(,0.0
