"id","text","sentiment"
"14799","@BRParrilla Não consigo acessar! :(",0
"14800","@Lordlu210 Eu nem conheço ela :(",0
"14801","@EsdraasJ E o cine? Poxa eu to esperando ate hj, nem me lembre :( eu só uso esse óculos de enfeite por causa do res… https://t.co/f01f1olZaF",0
"14802","faz tanto tempo q não como :( #BTSBBMAs https://t.co/21Tzbd7DbF",0
"14803","@jessikaramus Cê sumiu, mulherrrr :(",0
"14804","Aquele dilema eterno de quando a franja cresce e eu não sei se eu quero continuar cortando ou não. :(",0
"14805","af vou ter q almoçar sozinha hj :(",0
"14806","Also dormir mal deveria dar atestado para não trabalhar :(",0
"14807","Lembro nem do Snap, mas do aplicativo do Twitter eu tô sentindo falta. :(",0
"14808","Eu só queria mandar um 
#RespondeOsOrçamento pros clientes :(",0
"14809","@_heytammy melhoras amor :(",0
"14810","@andriotta_ Aaaaaaaah, estou a meses e sei que logo mais terei de trocar. :(",0
"14811","@AnaGabr86297265 Ai :( melhoras",0
"14812","Preocupo-me até com quem não conheço e não me preocupo cmg :(",0
"14813","@julius_jcm @UOLJogos @UOL vivi minha infância p ver o final desse desenho e nunca passava :(",0
"14814","Mano... queria tanto aquela mina
:(",0
"14815","desculpa ter perguntando ge :( vc ta namorando? — sou a mulher mais solteira do brasil https://t.co/YxczOnQFUd",0
"14816","fotos não são válidas, o voto não vale :( https://t.co/OVlTBjmnOJ",0
"14817",":( Sophia Abrahão - O Bom É Que Passa #QueroNoTVZ",0
"14818","@brunafeia tadinha :(",0
"14819","bar :( : b7b1e348-f65a-4cc6-b7e5-9b57fa4f5d6b",0
"14820","Porra tô assalariado de novo :(",0
"14821","A arte de viajar em datas que o destino final não tem UM SHOW BOM, eu domino! :(",0
"14822","@AnaRitaSoares2 nao babe, tenho q ir pra terrinha, no sabado tenho atuaçao e tenho q ensaiar :(",0
"14823","@andreaaamendoza Pascual huhu new :(",0
"14824","@Embryous sera que melhora? :(",0
"14825","@METALSHITPOST :( pq nao meu bb?",0
"14826","@Kidzastr nem elogiar é ""possivel""? :(",0
"14827","Solto 18:50 hoje, vou ter que dormir em Pelotas :(",0
"14828","4 anos sem o Evandro no nosso meio. :(",0
"14829","@nctlaifu to procurando aqui...mas nao é esses ainda :( mas fica aquela uvida sera que é gostoso esses negocio?pq da fome so de olhar",0
"14830","acordo e não ver o bom dia dela me da um negocio :(",0
"14831","@mandyzurc Não, mozi. Tô no estágio :(",0
"14832","Passado o dia de ontem(de cão) descobri o ""motivo"" de tanta sensibilidade.... TPM das bravas...... :-(",0
"14833","Como se desligar dos eventos que acontece em SP? Tantas recusas... :(",0
"14834","quero um fone :(",0
"14835","a pulseira de todo mundo chegando e eu querendo chorar pencas :( tão linda a caixinha preta",0
"14836","@OneDirectionBsl Eu queria a tradução :(",0
"14837","@NiallOfficial eu te amo tanto :(",0
"14838","@EstAlexXx sai diabo :(",0
"14839","sdd memo eu tenho é do meu insta e do meu snap alkslakslasklsak :(",0
"14840","@MatheusLino0. Eu sonho quase todo dia :( kk",0
"14841","Se fosse a Bibiana nem no celular eu olhava :( sdds",0
"14842","@BRParrilla @BRLanaParrilla @TeamLParrilla queria esta assistindo :( mas estou trabalhando",0
"14843","Pq as pessoas decepcionam a gente ? — eu nao sei :( https://t.co/Vdm9b8BHOz",0
"14844","Ficou cinzento :(",0
"14845","o soonyoung tava todo nenezinho na live aaaa :(",0
"14846","queria ir embora dá escola :(",0
"14847","@danilo_sanches A coisa ta preta ai né! :(",0
"14848","momoland suas nao-fotogenica &gt;:(",0
"14849","@_marimancini Eu não aguento mais conceitual :( quero ela no pop socorro",0
"14850","Duas provas mega importantes na minha vida uma segunda e outra terça da próxima semana. 
Como estão os estudos? Ainda nem comecei. :(",0
"14851","@wakkalves A vida do proletariado quando 4/5 cai numa quinta-feira não é fácil :(",0
"14852","@_heytammy Caramba, melhoras tammy :(",0
"14853","QUANDO VOCÊ CURTE TUDO DA PESSOA E A PESSOA NÃO TE DAR ATENÇÃO :(",0
"14854","af foda essa coisa de fazer aniversário nas férias. todo ano eu tenho que adiantar uns 15 dias as comemorações porque as amizades viajam :(",0
"14855","@oldfearss_ aaaahhhhhhh que saudade! Queria ter mais tempo :(",0
"14856","alguém assiste Evangelion cmg :(",0
"14857","@istdenes esse aí é meu migo kkkk o professor deusa não apareceu :(",0
"14858","@obielmf Arruma um emprego logo pra gente viajar :(",0
"14859","@__Mis_ter__ mas não és o certo :(",0
"14860","me dá um abraço — EU WUERO DAR MESMO ASSIM DE VERDADE :( https://t.co/CGEjB6Xa12",0
"14861",".@jeonxks não exatamente um stranger mas agente praticamente não conversa :( https://t.co/QTb6geIlkY",0
"14862","@Boys24_official Que saudade :( ♥",0
"14863","sempre quis fazer essas ações engraçadas no meio da foda mas tenho medo de me acharem maluca :(",0
"14864","@lelucena @YouTube Eu to ansiosa e ao mesmo tempo não to pq não vou poder jogar muito :(",0
"14865",":( (@ hospital notre dame Avenida Bosque da Saúde in São Paulo, SP) https://t.co/aAwbg3PwiD",0
"14866","Já não vamos ser campeões :( https://t.co/UQoR9dAjkD",0
"14867","@lyviard Nem fala.. imagina eu quando tenho que comprar roupa pra Malu :( hahahaha",0
"14868",":( brincadeira né :(",0
"14869","Hoje teve Salgado frito e eu não comi :(",0
"14870","Queria poder dizer que enjoei do cigarro em si mas :(",0
"14871","@srpalha af tu é d+ :-(",0
"14872","Poxa bb pra q me excluir :-(",0
"14873","tinha esquecido da existência do brownie, agr minha vontade voltou :( https://t.co/9C614qpRs8",0
"14874","chorando de amor aqui com essa foto :( https://t.co/u4YZYZJtXf",0
"14875","@00FXXCK Muito bom ne &lt;3 djsmakkaka JOGO, mas por enquanto nao tem como pq to sem internet :(",0
"14876","Tô fazendo almoço e não posso ouvir a música do Niall :( #SlowHands",0
"14877","@vadiafleia mas a minha não vai chegar de jeito algum hushuahu eu pedi pra retirar lá mesmo :(",0
"14878","hoje o dia tá uma merda 
queria só uma notícia boa :(",0
"14879","eu tô uma pessoa mt ruim ultimamente :(",0
"14880","EDINHO ME BJA PFV :(",0
"14881","mano, odeio em um grau super alto acordar irritada, fico tão mal :(",0
"14882","ontem fui na casa do mô mas eu fiquei pouco e ele tava dormindo :( só aumentou minha saudade... mas domingo vou dormir agarradin c mozão &lt;3",0
"14883","Não recebo nem para mim :(",0
"14884","o meu coração esta em pedacinhos... :(",0
"14885","@mlqerrado_ pois é :( mas o tênis pe ajuda kkkkkkkk",0
"14886","preciso comprar tanta coisa :( #BTSBBMAs",0
"14887","@93FATALADY Ô neném :( djdbdjhs assim você me deixa shy shy shy af",0
"14888","o meu sonho era receber um desse. todos os coleguinhas da escola e meus familiares já receberam. menos eu :( https://t.co/OKJzDfqrY7",0
"14889","@ajavardar @LoneWolf2018 Tava a falar dos franceses mas sim tu és bué mau :(",0
"14890","@shotsvkook O FEH ME AVISOU OQ HOUVE :(",0
"14891",":( vc só me trata mal aléxia https://t.co/VvqS45iWNX",0
"14892","a minha cachorra tá muito carente desde ontem não sei o motivo :(",0
"14893","Não quero levantar :(",0
"14894","@juujubs_castro As condições e as pessoas presentes ainda nao ajuda :(",0
"14895","Meu coração fica partido de ver meus irmãos nessa situação :(",0
"14896","@recwss vou me redimir cm vc :(",0
"14897","@spidertrouxa achei estranha :-(",0
"14898","Tempos sombrios... e o triste é saber que boa parte da população apóia. :-( https://t.co/wCYiinb3LF",0
"14899","@Flabuoso nossa :(",0
"14900","@spidertrouxa oq tá acontecendo bolinho? :-(",0
"14901","""você é até bonita pra uma mulher de pele escura"" gente, não :(",0
"14902","Essa semana foi uma bad atrás da outra :(",0
"14903","Se eu contar pra vcs o q realmente tá acontecendo todo mundo vai ficar meio igual eu, assustada e impotente por não poder fazer nada :(",0
"14904","eu não vou conseguir me abrir direito :(",0
"14905","Ontem desativei as notificações do Whatsapp por umas horas mas era suposto ser só as minhas. Peço desculpa a toda a gente pela confusão :(",0
"14906","@zeantoniolima Demorou pra eu relaxar depois de ver isso. :(",0
"14907","@caix3ta @Leandrolucio07 to na escola :(",0
"14908","Não consigo ver o vídeo do James :(",0
"14909","@dmaepoa Tem previsão de voltar água? Protásio pelo terceiro dia :(",0
"14910","ai gente que tristeza :(",0
"14911","quem acha difícil ser aprovado no Nubank é porque nunca tentou entrar pro tim beta :(",0
"14912","agr q a miley ta normal quem vai mete o loko cos peito d fora mano :(",0
"14913","Tô doente :(",0
"14914","Mais um dia sem ser tim beta :(",0
"14915","É tão ruim ficar sem celular :(",0
"14916","@hl2412 No Facebook :(",0
"14917","-prof dá pra voar numa vassoura?
-caralho eu não sou pago pra esse tipo de coisa idiota
-:(",0
"14918","@LarissaOlivieri Verdade, mas a Sabrina ficou sozinha :( kkk",0
"14919","João terminou o namoro :(",0
"14920","Cólica uma dor desnecessária na vida de uma mulher 
ou melhor de uma sapatão :(",0
"14921","@naopisque Cadê convites da Marília :(",0
"14922","oloko, mal postei o beat novo ja tomei um dislike :( ASUHSAUHASUAS",0
"14923","Fez mó zona e tivemos q arrumar td :( 
Tomara q ele fique bem, o pior q agora ele tá de boa só pedindo desculpa por todos os problemas :o",0
"14924","Que Dor :(",0
"14925","@art_abrah Tá bom :(",0
"14926","@eaibrunas :( 

""É que quando eu olho pros lados e tá todo mundo apressado, eu aqui parado sem saber pra qual lado que eu vou""",0
"14927","O pior de tudo é gastar muita energia e não comer o suficiente aaaaa :(",0
"14928","a bateria do meu cel ta horrivel :( tava em 20% e em segundos foi pra 13% e no mesmo seg p 12% AAAA",0
"14929","Neta que empute :(",0
"14930","Eu queria tanto colocar trancinha, acho tão bonitinhoooo nas meninas ❣❣❣❣ mas mamis não quer pagar :(",0
"14931","Vocês não sabem o quão triste eu sou por não ter FROZEN na netflix :(",0
"14932","Preciso de talha :(",0
"14933","@hwnhan HAUSHLSJFFKJS muito minha nenê mesmo :(",0
"14934","@HugoGloss você pode contar qual vai ser o horário aproximado da última postagem de hoje? Vou estar na aula a noite, não queria perder :(",0
"14935","eu amo esse gif :( #BTSBBMAs",0
"14936","esse cabelo q coisa mais linda :(",0
"14937","mto chatiada pois a colega saiu do setor :(",0
"14938","saudades rio de janeiro :( https://t.co/tdk2RyVzWH",0
"14939","N te conheço desculpa :(
I voted for @BTS_twt for Top Social Artist Award #BTSBBMAs https://t.co/vfH5xLKqXU",0
"14940","eu só queria de presente um ingresso pra esse show do #BrunoMars que vai ter no RJ, será que é pedir muito? :(",0
"14941","lembro sim aaaaa :( https://t.co/giptXFsb0Z",0
"14942","@glowpoppinaf @ABHcosmetics @nguerriero19 Noiooo :-(",0
"14943","Uma pena q eu vou assistir tudo nesse fim de semana :(",0
"14944","@xanachu kkkkkkkkkkkkkk ela tem medo, eu já tive um qnd eu era pequena mas ela morria de medo mesmo assim :-(",0
"14945","tô com sdds de interagir com o pk e com o mike :(",0
"14946","O Mark Henry devia ter feito o Military Press :/ :( #NoMercy https://t.co/UmLaqF8eI2",0
"14947","bar :-( : 7e02d452-9598-41ec-89a6-0728e1e92dd9",0
"14948","@desnecessauro Hahah tenho medo de ser autônoma :(",0
"14949","@raythomazelli eu sei kkkkkkkk :( mas eu tô firme aqui",0
"14950","eu não tenho estruturas pra saber que o paul ta no brasil e eu não vou ver ele :(",0
"14951","a maior arrumadeira de relogio saiu da minha loja e eu nao tenho ninguem pra pedir pra arrumar #VoltaLari :(",0
"14952","@iisadorathomaz @anammartinss me perdoa neném :(",0
"14953","@layserodrigues_ Ai tomara que não :(",0
"14954","@acdias_ KKKKKKKK pois é :(",0
"14955","Tenho que levantar da cama :(",0
"14956","fui buscar meus exames e descobri que tô com colesterol alto :(",0
"14957","intoxicação alimentar eu te odeio :(",0
"14958","@paolatinamente_ Chama :(",0
"14959","Só queria conseguir fazer esse saxofone sair som :(",0
"14960","Hoje ainda tem curso :-(",0
"14961","Eu só queria um cachorro que gostasse de todos os bichinhos, sem matar nenhum :(",0
"14962","@kiimneeery Ontem a noite ela já não tava bem amiga, não quis comer .. a gente deu soro, vamos ver se melhora :(",0
"14963","Nem as bandas q tocaram ficaram até o final é isso rola até hj. É bem triste :(",0
"14964","eu te amo muito :( https://t.co/CVcZTBTT8k",0
"14965","@SEPcorneteiro vamo mandar sim nao ta dando :(",0
"14966","@yankasoba Au q na :( https://t.co/q5paJWzTUS",0
"14967","@jvgarciah Eu tô numa família q eu sou a única de humanas :(",0
"14968","alguémfalacomigo
alguémfalacomigo :(",0
"14969","fui comprar bala hoje e n tinha mais a que eu queria :(

I vote for BTS for TOP SOCIAL ARTIST at the #BBMAs. #BTSBBMAs",0
"14970","@LonelyStranger Sinto muito, Gabe :( mas virão outras pitangas",0
"14971","@prickedsong Poxaaaa :( imagino... mas fica de olho que de vez em quando aparece alguém vendendo o ingresso...",0
"14972","to triste queria tá no rio :( paul daniel e candice já estão no meio de nós aaaaaaaa",0
"14973","@93TOKYO :( não tem nada que possa fazer?",0
"14974","E agora fica alternando entre o robozinho e a tela de fastboot :( alguém me dá um help",0
"14975","@faustojrs nossa vei, eu fiquei bem triste tbm :(",0
"14976","#kitinverno. .lá vamos nós novamente. :( https://t.co/ZfkBRfa3D6",0
"14977","@Riyuuka_ eu ja nem ligo mais.... :(",0
"14978","Saudadonas do meu cabelo comprido :(",0
"14979","@GiovanadaLuz @belirodriguesof @leorafaela_ Nem tô na UF ainda :(",0
"14980","Quero a camisa nova do Fla :(",0
"14981","tô viciando em apostas de futebol :(",0
"14982","@fernandofiote iiih moço, deixa eu verificar pra você! Se o sucesso for tão grande assim, também perdi a chance :(",0
"14983","@fegrisch Te avisamos, né? :-(",0
"14984","@Larafua miga a gente só se esbarra nos cantos agora aff :(",0
"14985","@ButDearAlan @samirsalimjr Socorro, tão bonito o casal :(",0
"14986","Fico inconformada com a minha falta de noção de espaço. :(",0
"14987","SR lindezinha demais, mto amorzinho! fiquei triste de nao ir na sua despedida :( saudadessssss demais",0
"14988","@81LDW Teu nanaon A :(",0
"14989","a planta não gosta do raça negra :( https://t.co/BIMOM98tb8",0
"14990","você é a luz mais linda :( https://t.co/UbfsNwWzbO",0
"14991","inveja :( https://t.co/lL6tGUYzVa",0
"14992","@vivacqua @CidadeGamer O facebook praticamente engole toda as públicas das páginas se vc n patrocina :( O único jei… https://t.co/I4hrZUcHgq",0
"14993","@chaveiro_one @Senhoritassss Adoraria viver no avião, porém não. Hahaha :(",0
"14994","@MCTaquitos Nada :(",0
"14995","@mundobbb Tbm naooooooo :(",0
"14996","Minha internet vai cair dnv :(",0
"14997","@rafamilk_ O mundo tá assim :(",0
"14998","acho que nao vou mais para a fantasiarq :(",0
"14999","[4/5 05:06] Mariana Alves: Sonhei que não tinha mais norte, nossa
[4/5 05:07] Mariana Alves: Que só tinha sul e a gente comprava :(",0
"15000","@MeMorda_ queria ficar em casa, nao tenho barraca :(",0
"15001","@renattocorrea6 Meu tb :(",0
"15002","alguém gravou? perdi :(",0
"15003","Alguém me leva pro parque da cidade sábado :(",0
"15004","cadê @ferrao_brunna pra me indicar uns tatuador bao... Tô querendo aquele Vader :(",0
"15005","@antonioarcanjo_ olha q o sol nem entrou em câncer ainda :(",0
"15006","ou o @oficialAEG_ :( mas essa ideia de me matar está tão forte em mim",0
"15007","@kyliexplicita Por que tu sumiu? :(",0
"15008","@goalsxliv Minha cidade tbm n tem :(",0
"15009","@BonesAreBluee Amoraaa ❤ saudades também :(",0
"15010","@caroslisne Infelizmente ainda não :(",0
"15011","@itslovatz vai não :( hoje eu vou passar o dia fora e nem vai dar pra ir!",0
"15012","Meu rosto ficou super dolorido. :(
Amanhã vou começar a acordar 7 horas pra ir fazer essas coisas fora de casa sem o sol matando.",0
"15013","@Eninsa @jotarokujou Aguafiestas :(",0
"15014","Queria ir pro jogo domingo :(",0
"15015","sofrencia de aparelho vai voltar :(",0
"15016","Dólar subiu :( - R$3,17 às 11:19",0
"15017","@reyfndrk Po bicho eu nem tô afim de ir :(",0
"15018","@annynhaaires Ahh não tinha visto seu tweet :(
Foi um domingo de tantas merdas q nem cabe aqui... te conto depois.",0
"15019","@leodefranca Eu toco em uma festa aqui no interior dia 13 :(",0
"15020","@enyghmas @cocktyls Agora imagina que um de nós consegue e o resto não :(",0
"15021","@oliveirpqp Para de ser assim cmg :(",0
"15022","queria absorver as dores deles pra mim pra que não sofram :(",0
"15023","Acordei com vontade de comer barça de batata, scrrrrr :(",0
"15024","@stayolioti minha aula acaba 17:20 e eu tenho 2º chamada 19:00 :(",0
"15025","Olha o tamanho dessa criança gente, eu não sei aceitar que minha bebê ta crescendo :( @ Shopping… https://t.co/o89bGPGf2j",0
"15026","@anapads Atrasou quase uma hora :(",0
"15027","Queria, mas não vou :( https://t.co/CMqJLsnY8T",0
"15028","@BrunoMuto Para tá doendo :(",0
"15029","@niaza_lopes Poxa, agora as músicas sumiram, n sei oq esta acontecendo :(",0
"15030","Palavras não são suficientes pra descrever o quanto eu fiquei triste quando soube que O Rappa terminou :(",0
"15031","Saudades da escola :( https://t.co/WPpviSurgx",0
"15032","@GPzinhu Meu crush vai cortar o dedinhoooo :(",0
"15033","@frasesdebebada quase chorei :(",0
"15034","minha unica jaqueta de couro ta toda zoada descascando tudo eu to :(",0
"15035","minha bunda ainda ta doendo por causa da vacina :(",0
"15036","Parece que a votação esquenta depois das 19 hrs :(

I vote for @BTS_twt for the #BTSBBMAs Top Social Artist Award",0
"15037","Qero 1 frase p posta minha foto no face :(",0
"15038","@anthobuscher mas está viajada, quando avisa, n vou hj de novo :(",0
"15039","Já tô com sdd verão :(",0
"15040","Só pra elas sentirem como eh ruim ser ignorado. :(",0
"15041","@pollyanaferrazz É ar seco :(",0
"15042","eu amo tanto essa foto :( #starwarsday https://t.co/OnN9qwkNwK",0
"15043","O vídeo fala por si só... Esse esquerdismo apresentado por essas pessoas só pode ser doença :( https://t.co/8zZUlsGjiY",0
"15044","N aguento mais de vdd :(",0
"15045","@chelanies eu acho q essa primeira temporada vai ser assim mesmo, eu quero que apareça mais naruto sasuke e o resto pra matar sdd :(",0
"15046","Cada foto nova uma facada :-(",0
"15047",":( tô com muito medo de usar esse remédio​, pq ontem/hoje eu já passei tão mal mas tão maaaal",0
"15048","eu só queria a dm da Ariana :(",0
"15049","@MilenaBarrosoC @SponsorDanger Não deu aqui :(",0
"15050","acabei de saber que um vizinho meu se matou :( sempre gostei dele secretamente",0
"15051",":( queria que chamasse pink https://t.co/z7aKMEzutZ",0
"15052","eu juro que fiquei mt tirste quando vi a postagem :( https://t.co/xH1FDWaC2C",0
"15053","Bom dia ! Cheguei e perdi a live do Marcos :-(",0
"15054","Dá até uma tristeza ver os votos q perdemos por usarem a tag errada :( prestem atenção 
BOGO SIPDA
#BTSBBMAs",0
"15055","@CATUABASELVAGE_ nossa :(",0
"15056","eu choro só de lembrar que teremos o lançamento de um novo filme de star wars e a carrie não tá mais aqui :(",0
"15057","A voz do niall é tao tranquila :(",0
"15058","@Caco_Grandino queria tanto ir na gravação do dvd :(",0
"15059","ohhh yuri
porra o yuri nao da atenção :(",0
"15060","Que saudade da minha mãe :(",0
"15061","@_fgodoy eu to admirada que hidratou mesmo, já é meu novo preferido já que n posso mais usar Tresemmé :(",0
"15062","@joanneabas Me abraça que eu tô igualzinho​ :(",0
"15063","wonho eu tô com sdd :(",0
"15064","@Mony_Teixeira ninguém me avisou q amanhã não tem feriado :(",0
"15065","queria ter ido na aula porque to com sdd do nene @Krugevelim  mas não deu :(",0
"15066","@00XIY você é linda :( e é um amorzinho tbm ♡",0
"15067","@BTSNoticia @BTS_twt Não pode usar emoji :(

I am voting for @BTS_twt  for TOP SOCIAL ARTIST at the #BBMAs RT to vote! #BTSBBMAs",0
"15068","@MVansa não tem tt :(",0
"15069","Poatz, a parada que eu queria comprar entrou em promoção, e eu não tenho dinheiro :(",0
"15070","Em nome de Jesus, alguém me dá um relógio desse :( https://t.co/hFtJRMYw05",0
"15071","@dudu_doctor To sentindo falta :( ahusiaus",0
"15072","@t3ddyyyyy Pena que estou desempregada se não, acreditaria :(",0
"15073","mentira q o rappa vai parar :(",0
"15074","@elisabetevido nao entendi cláusula mandato :(",0
"15075","Ai você está acostumada a ver seu namorado pelo menos duas vezes na semana e tem que desacostumar pois se verão só no fim de semana :(",0
"15076","Cara eu preciso muito de uma barra de chocolate :(",0
"15077","queria tanto conhecer o daniel :(",0
"15078","é o amor da minha vida mesmo :( https://t.co/PwAJ96zXcm",0
"15079","@shotsvkook Espero q você consiga voltar logo :( eu e o Feh fica votando por você, tá?",0
"15080","@mariana_theulen oh dozinha :(",0
"15081","@N3l1nh0 Mas esse paga-se :(",0
"15082","Preguiça demais de passar creme no cabelo :(",0
"15083","eu amo tanto o joe e eu sou tão apaixonada pelo jeitinho dele :(",0
"15084","@MaoCraftStudios Eu poderia te da,mais nao tem como :(",0
"15085","@DPLSF Pois é :(",0
"15086","mds um ano já :( https://t.co/ij3Y8AhSIt",0
"15087","@CookieComGeleia @alphabwtoy @PkCanadianGuy Eu n sei desenha :(",0
"15088","meu amor não acorda :(",0
"15089","A @cala_tecrl e a @wtfdude18 tentaram mas eu so penso no @Mitroglou_Jr  :(",0
"15090","@g1 Me partiu o coração ontem quando vi essa notícia. :(",0
"15091","E mais uma vez eu não falei com ele :(",0
"15092","@sincetoday Isso não é legal :(",0
"15093","@HelpOnSocial Mas, não consigo :(",0
"15094","Não sei qual foi o propósito de deus de levar assim grandes amigos meus :(",0
"15095","@AntiParacelsus @ailurophil3 Eu sou doida por um gatinho mas sou alérgica. :(",0
"15096","sdd de semi :(",0
"15097","@strelamaris :( ah, eu queria ter ido mas agora sou mãe de um nene doente! na próxima eu vou com toda certeza",0
"15098","@stephlourenc1 é sério kkkkkkkkk :(",0
"15099","@crf_carvalho Putz! Que bad :(",0
"15100","@seraphtend nada entao entreguei a prova em branco :(",0
"15101","Não Vai Ter Mais Videos De Minecraft? :( https://t.co/tqQV8f8MEI via @YouTube",0
"15102","@dasniele Tô falando, minha memória não tá boa :(",0
"15103","Tô com fome e n posso comer nada :(",0
"15104","Não liberei o R2D2 pq um personagem do time não tinha 7 estrelas :(
#Xateada",0
"15105","@cursedmouth isso sim, e até comprava, mas já levei esse conjunto, comprei mais 1 bikini e 2 fatos de banho. Não posso exagerar :(",0
"15106","@eeuqueeraemo @porrathaiss_ ai pfvr!!! vamo fazer protesto na porta da casa dele, sei laaa :(",0
"15107","Quero chorar só de lembrar que vão furar meu braço hj dnv :(",0
"15108","Eu ate me arrumei aqui pra ir pra escola mas nao da :(",0
"15109","Meu seonsaeng de Geografia é chato :(

I vote for @BTS_twt for the #BBMAs Top Social Artist Award #BTSBBMAs",0
"15110","eu tô passando mal, que bosta :(",0
"15111","Eu deveria ter saído pra resolver minhas missões, mas só consigo encerrar certos ciclos viciosos :(",0
"15112","@muitoflow sei não :(",0
"15113","@Alrightiwes você precisa ir no hospital, sindy :(",0
"15114","@FarahBrownSugar Mais Farah :(",0
"15115","@loveparanoia__ marcia, o meu wpp n funciona :(",0
"15116","QUERO IR NO TOMORROWLAND

AÉE SOU PROBI :(",0
"15117","@_lebarbieri dizem que tá muito perto do psg :(",0
"15118","@LoLegendsBR Porra rito so pq ganhei zed no bau se tras promoção dele &gt;:(",0
"15119","esqueci os fones em casa hoje :( dia triste",0
"15120","@alienticia :( é péssimo",0
"15121","Aaaah não vou estar lá no niver da minha mãe e tô tipo como? :(",0
"15122","Era p eu ter terminado já :( af",0
"15123","@ESPNagora @gabi_moreira @starkaron carambolas aronzinho só piora ein :(",0
"15124","@elizajtz Eu não tenho telecine :(",0
"15125","meu coração ta tão apertado :(",0
"15126","@minhwagi @BTS_twt Cada aula é quarenta e cinco minutos :(
BOGO SIPDA
I vote for @BTS_twt for the Top Social Artist Awards #BTSBBMAs",0
"15127","não acredito que o hui e o hyojong leram os comentários :(",0
"15128","Um ano da morte da minha cachorrinha :(",0
"15129","que isso??????? :( https://t.co/3Cco8tuMl2",0
"15130","To com tanta fome de sushi :(",0
"15131","@carolacombe Putz, pior que só sei fazer mexendo tb :(",0
"15132","@larrysearchers É pq a de ontem n tô conseguindo acessar, quando eu clico no YouTube diz q está indisponível :(",0
"15133","e 6,5 em matemática :(",0
"15134","@CutTheShitOff imaginei que fosse isso mesmo, mas queria ter certeza :(",0
"15135","@freexxta amiga :(",0
"15136","tô de boas no meu Facebook quando vejo as promoções do Burguer King, aaaaa :(",0
"15137","@alvaroclaudino Fale não, que tô aí semana que vem e volto antes da primeira partida da final do Nordestão... :(",0
"15138","@The_Thayna Não apaguei Thay :(",0
"15139","Apesar dos pesares essa banda faz parte dá minha vida :(",0
"15140","Infelizmente não recebi o presente pelas mãos d quem m deu, pq infelizmente quem fez ele foi minha vó q morreu no mesmo mês que eu nasci :(",0
"15141","@astro_dust Não entendo nada do assunto :(",0
"15142","Ainda sem crer que não vou p euphoria.. :(",0
"15143","Minha dor é perceber que apesar de termos feito tudo que fizemos ainda somos os mesmos e vivemos como os nossos pais :(",0
"15144","@nubankbrasil Um sonho de princesa que provavelmente nunca irá se realizar :(",0
"15145","bar :-( : fda0d56f-acd3-41e0-a92e-be4f8aa38c37",0
"15146","hoje tinha coxinha minha gente :(",0
"15147","Fui 100% ignorada ligando @hospsaoluiz e não consegui resolver meu problema :(",0
"15148","@ChrisBourne faz tempo que você não interage comigo :( tô achando que você não me ama mais",0
"15149","@carolhimura a cara dele já informava né... tava totalmente assustado :(",0
"15150","agr eu não consigo pensar nessa série maravilhosa sem lembrar q elas ficam se chamando de sensates e provavelmente vão assistir juntinhas :(",0
"15151","foi ela :( https://t.co/Rx4MQsVgEL",0
"15152","vou ter que me contentar com as fotos antigas mesmo :(",0
"15153","saudades de 2014, do início, pq eu tinha todas minhas amigas comigo e eu sabia q era verdadeiro :(",0
"15154","Estou com uma espinha enorme no nariz :(",0
"15155","Queria comprar #Prey, mas está tão caro :(",0
"15156","Meu Deus :( https://t.co/Agrivux4Ub",0
"15157","HOJE SERIA ANIVERSÁRIO DA AUDREY HEPBURN ELA COMEMORARIA 88 ANOS MEU BABY :(",0
"15158","Afff as vezes bate uma saudade do coleguium :(",0
"15159","@zhiuoning cuihie &gt;:(",0
"15160","@soaresnana Tô nessa também :(",0
"15161","@Julio_Inocente poxa :( eu nao vi nenhuma promoção esse ano ainda, mas to evitando olhar tbm ausah",0
"15162","Eu tenho saudades mas tenho preguiça af :(",0
"15163","Queria ser chamado pela direção que nem meus amigos :(",0
"15164","ele eh tao bebezinho :( https://t.co/ZVHjYbUvxH",0
"15165","quero tanto fazer um fricassê, só falta os ingredientes :(",0
"15166","ahhhh abaixa essa bola q n ta legal migo :(",0
"15167","@ninevebeatrice amiga, aparece ai :(",0
"15168","""um sentimento de adoraçao radiando dele"" :(",0
"15169","@LeandroMartyns1 Parece a personagem da Tatá, Fernandona.  Fiquei com dó dela :(",0
"15170","acordei na bad hj :(",0
"15171","um dia não mt bom pros meus dois amigos atleticanos e aniversariantes @lucaslupa e @netogarrett :( mas parabéns p vcs mts bjosssssssss",0
"15172","Não acredito que vô já vai embora aaa :(",0
"15173","se eu for pra escola amanhã e ele n falar cmg eu vou ficar muito mal, eu não queria ter feito burrada, é sério :(",0
"15174","Sonhei com a Biazão, e no sonho ela parecia desesperada :(",0
"15175","te sinto tão longe, mas te quero perto :(",0
"15176","queria ver o jogo da flash wolves hoje :(",0
"15177","Bem preciso, sou bué triste :(",0
"15178","Só queria alguém o cuidar de mim até essa febre passar :(",0
"15179","@katyszlovers Juuh não fica triste, por favor. 
Eu já estou muito triste, todos né :( 
Tá doendo",0
"15180","@perrieedwardws VERDADE eu amo tanto ruggarol, so queria que eles namorassem :(",0
"15181","@YagoReyL Non é posible :( 
Ao non ter rede propia temos que aplicar a tarifa por defecto. 
Un saúdo.",0
